22814.05,"07 Oct 2020, 09:15:01 AM"
22804.85,"07 Oct 2020, 09:15:02 AM"
22778.80,"07 Oct 2020, 09:15:03 AM"
22777.40,"07 Oct 2020, 09:15:04 AM"
22748.80,"07 Oct 2020, 09:15:05 AM"
22748.55,"07 Oct 2020, 09:15:06 AM"
22733.20,"07 Oct 2020, 09:15:07 AM"
22734.50,"07 Oct 2020, 09:15:08 AM"
22744.45,"07 Oct 2020, 09:15:09 AM"
22747.50,"07 Oct 2020, 09:15:10 AM"
22742.45,"07 Oct 2020, 09:15:11 AM"
22735.75,"07 Oct 2020, 09:15:12 AM"
22732.40,"07 Oct 2020, 09:15:13 AM"
22735.70,"07 Oct 2020, 09:15:14 AM"
22738.35,"07 Oct 2020, 09:15:15 AM"
22741.45,"07 Oct 2020, 09:15:16 AM"
22743.40,"07 Oct 2020, 09:15:17 AM"
22748.45,"07 Oct 2020, 09:15:18 AM"
22750.50,"07 Oct 2020, 09:15:19 AM"
22744.80,"07 Oct 2020, 09:15:20 AM"
22725.80,"07 Oct 2020, 09:15:21 AM"
22726.20,"07 Oct 2020, 09:15:22 AM"
22726.75,"07 Oct 2020, 09:15:23 AM"
22729.65,"07 Oct 2020, 09:15:24 AM"
22727.85,"07 Oct 2020, 09:15:25 AM"
22734.90,"07 Oct 2020, 09:15:26 AM"
22727.80,"07 Oct 2020, 09:15:27 AM"
22723.85,"07 Oct 2020, 09:15:28 AM"
22725.45,"07 Oct 2020, 09:15:29 AM"
22725.80,"07 Oct 2020, 09:15:30 AM"
22718.25,"07 Oct 2020, 09:15:31 AM"
22716.35,"07 Oct 2020, 09:15:32 AM"
22719.05,"07 Oct 2020, 09:15:33 AM"
22717.00,"07 Oct 2020, 09:15:34 AM"
22713.70,"07 Oct 2020, 09:15:35 AM"
22714.65,"07 Oct 2020, 09:15:36 AM"
22713.60,"07 Oct 2020, 09:15:37 AM"
22719.75,"07 Oct 2020, 09:15:38 AM"
22720.20,"07 Oct 2020, 09:15:39 AM"
22715.05,"07 Oct 2020, 09:15:40 AM"
22713.40,"07 Oct 2020, 09:15:41 AM"
22713.25,"07 Oct 2020, 09:15:42 AM"
22711.45,"07 Oct 2020, 09:15:43 AM"
22710.75,"07 Oct 2020, 09:15:44 AM"
22710.30,"07 Oct 2020, 09:15:45 AM"
22709.85,"07 Oct 2020, 09:15:46 AM"
22711.45,"07 Oct 2020, 09:15:47 AM"
22713.50,"07 Oct 2020, 09:15:48 AM"
22709.55,"07 Oct 2020, 09:15:49 AM"
22716.05,"07 Oct 2020, 09:15:50 AM"
22717.40,"07 Oct 2020, 09:15:51 AM"
22714.40,"07 Oct 2020, 09:15:52 AM"
22713.55,"07 Oct 2020, 09:15:53 AM"
22717.85,"07 Oct 2020, 09:15:54 AM"
22721.20,"07 Oct 2020, 09:15:55 AM"
22720.60,"07 Oct 2020, 09:15:56 AM"
22717.80,"07 Oct 2020, 09:15:57 AM"
22722.60,"07 Oct 2020, 09:15:58 AM"
22721.30,"07 Oct 2020, 09:15:59 AM"
22718.70,"07 Oct 2020, 09:16:00 AM"
22716.50,"07 Oct 2020, 09:16:01 AM"
22717.70,"07 Oct 2020, 09:16:02 AM"
22718.30,"07 Oct 2020, 09:16:03 AM"
22719.10,"07 Oct 2020, 09:16:04 AM"
22717.10,"07 Oct 2020, 09:16:05 AM"
22732.55,"07 Oct 2020, 09:16:06 AM"
22743.90,"07 Oct 2020, 09:16:07 AM"
22734.95,"07 Oct 2020, 09:16:08 AM"
22736.40,"07 Oct 2020, 09:16:09 AM"
22733.50,"07 Oct 2020, 09:16:10 AM"
22743.90,"07 Oct 2020, 09:16:11 AM"
22739.80,"07 Oct 2020, 09:16:12 AM"
22745.05,"07 Oct 2020, 09:16:13 AM"
22739.65,"07 Oct 2020, 09:16:14 AM"
22734.00,"07 Oct 2020, 09:16:15 AM"
22741.25,"07 Oct 2020, 09:16:16 AM"
22740.95,"07 Oct 2020, 09:16:17 AM"
22743.15,"07 Oct 2020, 09:16:18 AM"
22747.10,"07 Oct 2020, 09:16:19 AM"
22743.15,"07 Oct 2020, 09:16:20 AM"
22744.20,"07 Oct 2020, 09:16:21 AM"
22747.30,"07 Oct 2020, 09:16:22 AM"
22745.90,"07 Oct 2020, 09:16:23 AM"
22744.25,"07 Oct 2020, 09:16:24 AM"
22748.30,"07 Oct 2020, 09:16:25 AM"
22752.05,"07 Oct 2020, 09:16:26 AM"
22748.05,"07 Oct 2020, 09:16:27 AM"
