21279.60,"30 Sep 2020, 12:26:11 PM"
21279.45,"30 Sep 2020, 12:26:12 PM"
21279.05,"30 Sep 2020, 12:26:13 PM"
21278.40,"30 Sep 2020, 12:26:14 PM"
21280.70,"30 Sep 2020, 12:26:15 PM"
21281.55,"30 Sep 2020, 12:26:16 PM"
21279.85,"30 Sep 2020, 12:26:17 PM"
21281.95,"30 Sep 2020, 12:26:18 PM"
21280.30,"30 Sep 2020, 12:26:19 PM"
21278.95,"30 Sep 2020, 12:26:20 PM"
21282.10,"30 Sep 2020, 12:26:21 PM"
21281.90,"30 Sep 2020, 12:26:22 PM"
21281.35,"30 Sep 2020, 12:26:23 PM"
21282.15,"30 Sep 2020, 12:26:24 PM"
21280.85,"30 Sep 2020, 12:26:25 PM"
21280.95,"30 Sep 2020, 12:26:26 PM"
21281.95,"30 Sep 2020, 12:26:27 PM"
21282.40,"30 Sep 2020, 12:26:28 PM"
21282.15,"30 Sep 2020, 12:26:29 PM"
21281.90,"30 Sep 2020, 12:26:30 PM"
21282.40,"30 Sep 2020, 12:26:31 PM"
21284.90,"30 Sep 2020, 12:26:32 PM"
21285.80,"30 Sep 2020, 12:26:33 PM"
21285.40,"30 Sep 2020, 12:26:34 PM"
21284.90,"30 Sep 2020, 12:26:35 PM"
21287.30,"30 Sep 2020, 12:26:36 PM"
21286.35,"30 Sep 2020, 12:26:37 PM"
21285.55,"30 Sep 2020, 12:26:38 PM"
21285.90,"30 Sep 2020, 12:26:39 PM"
21285.55,"30 Sep 2020, 12:26:40 PM"
21283.65,"30 Sep 2020, 12:26:41 PM"
21284.80,"30 Sep 2020, 12:26:42 PM"
21284.50,"30 Sep 2020, 12:26:43 PM"
21284.70,"30 Sep 2020, 12:26:44 PM"
21283.45,"30 Sep 2020, 12:26:45 PM"
21284.20,"30 Sep 2020, 12:26:46 PM"
21284.90,"30 Sep 2020, 12:26:47 PM"
21284.70,"30 Sep 2020, 12:26:48 PM"
21285.05,"30 Sep 2020, 12:26:49 PM"
21284.80,"30 Sep 2020, 12:26:50 PM"
21285.10,"30 Sep 2020, 12:26:51 PM"
21285.15,"30 Sep 2020, 12:26:52 PM"
21284.45,"30 Sep 2020, 12:26:53 PM"
21283.70,"30 Sep 2020, 12:26:54 PM"
21283.90,"30 Sep 2020, 12:26:55 PM"
21283.35,"30 Sep 2020, 12:26:56 PM"
21283.65,"30 Sep 2020, 12:26:57 PM"
21284.55,"30 Sep 2020, 12:26:58 PM"
21284.65,"30 Sep 2020, 12:26:59 PM"
21282.90,"30 Sep 2020, 12:27:00 PM"
