28023.75,"10 Nov 2020, 09:15:01 AM"
28004.85,"10 Nov 2020, 09:15:02 AM"
28028.15,"10 Nov 2020, 09:15:03 AM"
28054.90,"10 Nov 2020, 09:15:04 AM"
28057.05,"10 Nov 2020, 09:15:05 AM"
28069.25,"10 Nov 2020, 09:15:06 AM"
28061.20,"10 Nov 2020, 09:15:07 AM"
28069.70,"10 Nov 2020, 09:15:08 AM"
28067.70,"10 Nov 2020, 09:15:09 AM"
28052.55,"10 Nov 2020, 09:15:10 AM"
28036.10,"10 Nov 2020, 09:15:11 AM"
28035.85,"10 Nov 2020, 09:15:12 AM"
28043.10,"10 Nov 2020, 09:15:13 AM"
28043.30,"10 Nov 2020, 09:15:14 AM"
28039.85,"10 Nov 2020, 09:15:15 AM"
28048.30,"10 Nov 2020, 09:15:16 AM"
28040.45,"10 Nov 2020, 09:15:17 AM"
28036.60,"10 Nov 2020, 09:15:18 AM"
28037.15,"10 Nov 2020, 09:15:19 AM"
28053.30,"10 Nov 2020, 09:15:20 AM"
28040.30,"10 Nov 2020, 09:15:21 AM"
28051.00,"10 Nov 2020, 09:15:22 AM"
28053.00,"10 Nov 2020, 09:15:23 AM"
28058.40,"10 Nov 2020, 09:15:24 AM"
28057.05,"10 Nov 2020, 09:15:25 AM"
28062.95,"10 Nov 2020, 09:15:26 AM"
28062.30,"10 Nov 2020, 09:15:27 AM"
28061.60,"10 Nov 2020, 09:15:28 AM"
28072.70,"10 Nov 2020, 09:15:29 AM"
28070.90,"10 Nov 2020, 09:15:30 AM"
28055.90,"10 Nov 2020, 09:15:31 AM"
28059.65,"10 Nov 2020, 09:15:32 AM"
28069.65,"10 Nov 2020, 09:15:33 AM"
28066.05,"10 Nov 2020, 09:15:34 AM"
28075.80,"10 Nov 2020, 09:15:35 AM"
28085.35,"10 Nov 2020, 09:15:36 AM"
28082.80,"10 Nov 2020, 09:15:37 AM"
28083.05,"10 Nov 2020, 09:15:38 AM"
28076.55,"10 Nov 2020, 09:15:39 AM"
28088.30,"10 Nov 2020, 09:15:40 AM"
28083.85,"10 Nov 2020, 09:15:41 AM"
28082.55,"10 Nov 2020, 09:15:42 AM"
28083.60,"10 Nov 2020, 09:15:43 AM"
28079.65,"10 Nov 2020, 09:15:44 AM"
28081.75,"10 Nov 2020, 09:15:45 AM"
28098.60,"10 Nov 2020, 09:15:46 AM"
28088.10,"10 Nov 2020, 09:15:47 AM"
28094.55,"10 Nov 2020, 09:15:48 AM"
28081.35,"10 Nov 2020, 09:15:49 AM"
28092.20,"10 Nov 2020, 09:15:50 AM"
28095.35,"10 Nov 2020, 09:15:51 AM"
28091.75,"10 Nov 2020, 09:15:52 AM"
28085.85,"10 Nov 2020, 09:15:53 AM"
28090.55,"10 Nov 2020, 09:15:54 AM"
28099.20,"10 Nov 2020, 09:15:55 AM"
28112.50,"10 Nov 2020, 09:15:56 AM"
28102.10,"10 Nov 2020, 09:15:57 AM"
28089.40,"10 Nov 2020, 09:15:58 AM"
28100.85,"10 Nov 2020, 09:15:59 AM"
28100.35,"10 Nov 2020, 09:16:00 AM"
28096.45,"10 Nov 2020, 09:16:01 AM"
28102.20,"10 Nov 2020, 09:16:02 AM"
28103.45,"10 Nov 2020, 09:16:03 AM"
28102.60,"10 Nov 2020, 09:16:04 AM"
28097.60,"10 Nov 2020, 09:16:05 AM"
28104.95,"10 Nov 2020, 09:16:06 AM"
28103.80,"10 Nov 2020, 09:16:07 AM"
28102.95,"10 Nov 2020, 09:16:08 AM"
28099.45,"10 Nov 2020, 09:16:09 AM"
28098.90,"10 Nov 2020, 09:16:10 AM"
28096.90,"10 Nov 2020, 09:16:11 AM"
28085.40,"10 Nov 2020, 09:16:12 AM"
28098.20,"10 Nov 2020, 09:16:13 AM"
