22676.70,"06 Oct 2020, 09:15:01 AM"
22671.00,"06 Oct 2020, 09:15:02 AM"
22699.90,"06 Oct 2020, 09:15:03 AM"
22716.25,"06 Oct 2020, 09:15:04 AM"
22699.05,"06 Oct 2020, 09:15:05 AM"
22736.20,"06 Oct 2020, 09:15:06 AM"
22728.05,"06 Oct 2020, 09:15:07 AM"
22731.45,"06 Oct 2020, 09:15:08 AM"
22726.10,"06 Oct 2020, 09:15:09 AM"
22733.90,"06 Oct 2020, 09:15:10 AM"
22729.05,"06 Oct 2020, 09:15:11 AM"
22738.15,"06 Oct 2020, 09:15:12 AM"
22744.40,"06 Oct 2020, 09:15:13 AM"
22742.90,"06 Oct 2020, 09:15:14 AM"
22754.00,"06 Oct 2020, 09:15:15 AM"
22743.30,"06 Oct 2020, 09:15:16 AM"
22724.20,"06 Oct 2020, 09:15:17 AM"
22728.70,"06 Oct 2020, 09:15:18 AM"
22723.55,"06 Oct 2020, 09:15:19 AM"
22725.45,"06 Oct 2020, 09:15:20 AM"
22731.45,"06 Oct 2020, 09:15:21 AM"
22735.55,"06 Oct 2020, 09:15:22 AM"
22741.85,"06 Oct 2020, 09:15:23 AM"
22745.50,"06 Oct 2020, 09:15:24 AM"
22745.45,"06 Oct 2020, 09:15:25 AM"
22756.95,"06 Oct 2020, 09:15:26 AM"
22764.10,"06 Oct 2020, 09:15:27 AM"
22767.75,"06 Oct 2020, 09:15:28 AM"
22758.25,"06 Oct 2020, 09:15:29 AM"
22777.25,"06 Oct 2020, 09:15:30 AM"
22764.10,"06 Oct 2020, 09:15:31 AM"
22761.10,"06 Oct 2020, 09:15:32 AM"
22763.70,"06 Oct 2020, 09:15:33 AM"
22775.75,"06 Oct 2020, 09:15:34 AM"
22761.25,"06 Oct 2020, 09:15:35 AM"
22777.25,"06 Oct 2020, 09:15:36 AM"
22778.45,"06 Oct 2020, 09:15:37 AM"
22779.05,"06 Oct 2020, 09:15:38 AM"
22766.00,"06 Oct 2020, 09:15:39 AM"
22768.00,"06 Oct 2020, 09:15:40 AM"
22771.45,"06 Oct 2020, 09:15:41 AM"
22779.65,"06 Oct 2020, 09:15:42 AM"
22777.70,"06 Oct 2020, 09:15:43 AM"
22781.30,"06 Oct 2020, 09:15:44 AM"
22775.80,"06 Oct 2020, 09:15:45 AM"
22785.30,"06 Oct 2020, 09:15:46 AM"
22777.40,"06 Oct 2020, 09:15:47 AM"
22776.05,"06 Oct 2020, 09:15:48 AM"
22779.10,"06 Oct 2020, 09:15:49 AM"
22775.45,"06 Oct 2020, 09:15:50 AM"
22770.15,"06 Oct 2020, 09:15:51 AM"
22771.35,"06 Oct 2020, 09:15:52 AM"
22767.55,"06 Oct 2020, 09:15:53 AM"
22768.00,"06 Oct 2020, 09:15:54 AM"
22768.60,"06 Oct 2020, 09:15:55 AM"
22774.80,"06 Oct 2020, 09:15:56 AM"
22771.90,"06 Oct 2020, 09:15:57 AM"
22774.05,"06 Oct 2020, 09:15:58 AM"
22776.55,"06 Oct 2020, 09:15:59 AM"
22780.60,"06 Oct 2020, 09:16:00 AM"
22773.80,"06 Oct 2020, 09:16:01 AM"
22772.40,"06 Oct 2020, 09:16:02 AM"
22783.40,"06 Oct 2020, 09:16:03 AM"
22779.40,"06 Oct 2020, 09:16:04 AM"
22777.75,"06 Oct 2020, 09:16:05 AM"
22778.75,"06 Oct 2020, 09:16:06 AM"
22776.60,"06 Oct 2020, 09:16:07 AM"
22775.25,"06 Oct 2020, 09:16:08 AM"
22771.20,"06 Oct 2020, 09:16:09 AM"
22774.60,"06 Oct 2020, 09:16:10 AM"
22776.90,"06 Oct 2020, 09:16:11 AM"
22775.10,"06 Oct 2020, 09:16:12 AM"
22779.65,"06 Oct 2020, 09:16:13 AM"
22777.10,"06 Oct 2020, 09:16:14 AM"
22779.35,"06 Oct 2020, 09:16:15 AM"
22775.45,"06 Oct 2020, 09:16:16 AM"
22772.25,"06 Oct 2020, 09:16:17 AM"
22775.85,"06 Oct 2020, 09:16:18 AM"
22776.40,"06 Oct 2020, 09:16:19 AM"
22774.80,"06 Oct 2020, 09:16:20 AM"
22777.80,"06 Oct 2020, 09:16:21 AM"
22777.35,"06 Oct 2020, 09:16:22 AM"
22775.20,"06 Oct 2020, 09:16:23 AM"
22778.00,"06 Oct 2020, 09:16:24 AM"
22769.00,"06 Oct 2020, 09:16:25 AM"
22770.40,"06 Oct 2020, 09:16:26 AM"
22771.70,"06 Oct 2020, 09:16:27 AM"
22774.95,"06 Oct 2020, 09:16:28 AM"
22769.75,"06 Oct 2020, 09:16:29 AM"
22765.85,"06 Oct 2020, 09:16:30 AM"
22767.70,"06 Oct 2020, 09:16:31 AM"
22775.80,"06 Oct 2020, 09:16:32 AM"
22770.55,"06 Oct 2020, 09:16:33 AM"
22770.20,"06 Oct 2020, 09:16:34 AM"
22765.05,"06 Oct 2020, 09:16:35 AM"
22764.35,"06 Oct 2020, 09:16:36 AM"
22766.95,"06 Oct 2020, 09:16:37 AM"
22753.50,"06 Oct 2020, 09:16:38 AM"
22762.00,"06 Oct 2020, 09:16:39 AM"
22760.95,"06 Oct 2020, 09:16:40 AM"
22758.20,"06 Oct 2020, 09:16:41 AM"
