21515.10,"28 Sep 2020, 12:27:41 PM"
21516.90,"28 Sep 2020, 12:27:42 PM"
21515.90,"28 Sep 2020, 12:27:43 PM"
21514.95,"28 Sep 2020, 12:27:44 PM"
21517.45,"28 Sep 2020, 12:27:45 PM"
21517.15,"28 Sep 2020, 12:27:46 PM"
21518.85,"28 Sep 2020, 12:27:47 PM"
21518.80,"28 Sep 2020, 12:27:48 PM"
21517.70,"28 Sep 2020, 12:27:49 PM"
21516.35,"28 Sep 2020, 12:27:50 PM"
21515.80,"28 Sep 2020, 12:27:51 PM"
21517.20,"28 Sep 2020, 12:27:52 PM"
21516.80,"28 Sep 2020, 12:27:53 PM"
21517.15,"28 Sep 2020, 12:27:54 PM"
21515.15,"28 Sep 2020, 12:27:55 PM"
21514.80,"28 Sep 2020, 12:27:56 PM"
21513.45,"28 Sep 2020, 12:27:57 PM"
21513.50,"28 Sep 2020, 12:27:58 PM"
21513.90,"28 Sep 2020, 12:27:59 PM"
21517.85,"28 Sep 2020, 12:28:00 PM"
21516.95,"28 Sep 2020, 12:28:01 PM"
21517.30,"28 Sep 2020, 12:28:02 PM"
21517.10,"28 Sep 2020, 12:28:03 PM"
21515.30,"28 Sep 2020, 12:28:04 PM"
21517.85,"28 Sep 2020, 12:28:05 PM"
21515.60,"28 Sep 2020, 12:28:06 PM"
21518.50,"28 Sep 2020, 12:28:07 PM"
21519.40,"28 Sep 2020, 12:28:08 PM"
21517.45,"28 Sep 2020, 12:28:09 PM"
21519.30,"28 Sep 2020, 12:28:10 PM"
21518.55,"28 Sep 2020, 12:28:11 PM"
21518.00,"28 Sep 2020, 12:28:12 PM"
21519.25,"28 Sep 2020, 12:28:13 PM"
21518.15,"28 Sep 2020, 12:28:14 PM"
21517.80,"28 Sep 2020, 12:28:15 PM"
21523.70,"28 Sep 2020, 12:28:16 PM"
21523.95,"28 Sep 2020, 12:28:17 PM"
21524.00,"28 Sep 2020, 12:28:18 PM"
21523.60,"28 Sep 2020, 12:28:19 PM"
21521.35,"28 Sep 2020, 12:28:20 PM"
21523.25,"28 Sep 2020, 12:28:21 PM"
21523.65,"28 Sep 2020, 12:28:22 PM"
21525.15,"28 Sep 2020, 12:28:23 PM"
21523.85,"28 Sep 2020, 12:28:24 PM"
21524.80,"28 Sep 2020, 12:28:25 PM"
21525.45,"28 Sep 2020, 12:28:26 PM"
21525.50,"28 Sep 2020, 12:28:27 PM"
21526.50,"28 Sep 2020, 12:28:28 PM"
21525.30,"28 Sep 2020, 12:28:29 PM"
21523.50,"28 Sep 2020, 12:28:30 PM"
21523.60,"28 Sep 2020, 12:28:31 PM"
21525.90,"28 Sep 2020, 12:28:32 PM"
21523.90,"28 Sep 2020, 12:28:33 PM"
21526.65,"28 Sep 2020, 12:28:34 PM"
21524.95,"28 Sep 2020, 12:28:35 PM"
21524.65,"28 Sep 2020, 12:28:36 PM"
21525.10,"28 Sep 2020, 12:28:37 PM"
21525.35,"28 Sep 2020, 12:28:38 PM"
21528.30,"28 Sep 2020, 12:28:39 PM"
21527.55,"28 Sep 2020, 12:28:40 PM"
21527.60,"28 Sep 2020, 12:28:41 PM"
21528.95,"28 Sep 2020, 12:28:42 PM"
21527.05,"28 Sep 2020, 12:28:43 PM"
21528.35,"28 Sep 2020, 12:28:44 PM"
21527.75,"28 Sep 2020, 12:28:45 PM"
21527.10,"28 Sep 2020, 12:28:46 PM"
21526.10,"28 Sep 2020, 12:28:47 PM"
21526.85,"28 Sep 2020, 12:28:48 PM"
21525.95,"28 Sep 2020, 12:28:49 PM"
21525.60,"28 Sep 2020, 12:28:50 PM"
21526.20,"28 Sep 2020, 12:28:51 PM"
21527.90,"28 Sep 2020, 12:28:52 PM"
21527.45,"28 Sep 2020, 12:28:53 PM"
21527.40,"28 Sep 2020, 12:28:54 PM"
21526.10,"28 Sep 2020, 12:28:55 PM"
21527.65,"28 Sep 2020, 12:28:56 PM"
21525.95,"28 Sep 2020, 12:28:57 PM"
21526.70,"28 Sep 2020, 12:28:58 PM"
21526.40,"28 Sep 2020, 12:28:59 PM"
21526.90,"28 Sep 2020, 12:29:00 PM"
21526.65,"28 Sep 2020, 12:29:01 PM"
21526.00,"28 Sep 2020, 12:29:02 PM"
21527.20,"28 Sep 2020, 12:29:03 PM"
21526.25,"28 Sep 2020, 12:29:04 PM"
21526.05,"28 Sep 2020, 12:29:05 PM"
21524.75,"28 Sep 2020, 12:29:06 PM"
21527.20,"28 Sep 2020, 12:29:07 PM"
21524.85,"28 Sep 2020, 12:29:08 PM"
21524.25,"28 Sep 2020, 12:29:09 PM"
21525.80,"28 Sep 2020, 12:29:10 PM"
21527.75,"28 Sep 2020, 12:29:11 PM"
21525.50,"28 Sep 2020, 12:29:12 PM"
21523.25,"28 Sep 2020, 12:29:13 PM"
21523.80,"28 Sep 2020, 12:29:14 PM"
21519.85,"28 Sep 2020, 12:29:15 PM"
21520.80,"28 Sep 2020, 12:29:16 PM"
21522.20,"28 Sep 2020, 12:29:17 PM"
21521.50,"28 Sep 2020, 12:29:18 PM"
21521.10,"28 Sep 2020, 12:29:19 PM"
21518.85,"28 Sep 2020, 12:29:20 PM"
21521.60,"28 Sep 2020, 12:29:21 PM"
21522.10,"28 Sep 2020, 12:29:22 PM"
21522.10,"28 Sep 2020, 12:29:23 PM"
21519.30,"28 Sep 2020, 12:29:24 PM"
21518.95,"28 Sep 2020, 12:29:25 PM"
21520.45,"28 Sep 2020, 12:29:26 PM"
21520.65,"28 Sep 2020, 12:29:27 PM"
21520.65,"28 Sep 2020, 12:29:28 PM"
21518.90,"28 Sep 2020, 12:29:29 PM"
21518.65,"28 Sep 2020, 12:29:30 PM"
21521.00,"28 Sep 2020, 12:29:31 PM"
21519.40,"28 Sep 2020, 12:29:32 PM"
21520.95,"28 Sep 2020, 12:29:33 PM"
