21649.20,"28 Sep 2020, 01:58:09 PM"
21650.40,"28 Sep 2020, 01:58:10 PM"
21648.50,"28 Sep 2020, 01:58:11 PM"
21649.30,"28 Sep 2020, 01:58:12 PM"
21646.90,"28 Sep 2020, 01:58:13 PM"
21647.45,"28 Sep 2020, 01:58:14 PM"
21649.85,"28 Sep 2020, 01:58:15 PM"
21649.20,"28 Sep 2020, 01:58:16 PM"
21650.85,"28 Sep 2020, 01:58:17 PM"
21650.25,"28 Sep 2020, 01:58:18 PM"
21650.35,"28 Sep 2020, 01:58:19 PM"
21649.60,"28 Sep 2020, 01:58:20 PM"
21650.15,"28 Sep 2020, 01:58:21 PM"
21653.95,"28 Sep 2020, 01:58:22 PM"
21652.25,"28 Sep 2020, 01:58:23 PM"
21652.75,"28 Sep 2020, 01:58:24 PM"
21652.00,"28 Sep 2020, 01:58:25 PM"
21652.30,"28 Sep 2020, 01:58:26 PM"
21655.30,"28 Sep 2020, 01:58:27 PM"
21651.10,"28 Sep 2020, 01:58:28 PM"
21651.50,"28 Sep 2020, 01:58:29 PM"
21653.85,"28 Sep 2020, 01:58:30 PM"
21652.65,"28 Sep 2020, 01:58:31 PM"
21653.05,"28 Sep 2020, 01:58:32 PM"
21651.65,"28 Sep 2020, 01:58:33 PM"
21652.95,"28 Sep 2020, 01:58:34 PM"
21651.00,"28 Sep 2020, 01:58:35 PM"
21651.40,"28 Sep 2020, 01:58:36 PM"
21651.85,"28 Sep 2020, 01:58:37 PM"
21653.35,"28 Sep 2020, 01:58:38 PM"
21651.45,"28 Sep 2020, 01:58:39 PM"
21652.90,"28 Sep 2020, 01:58:40 PM"
21652.30,"28 Sep 2020, 01:58:41 PM"
21652.80,"28 Sep 2020, 01:58:42 PM"
21652.40,"28 Sep 2020, 01:58:43 PM"
21651.40,"28 Sep 2020, 01:58:44 PM"
21654.00,"28 Sep 2020, 01:58:45 PM"
21653.55,"28 Sep 2020, 01:58:46 PM"
21653.20,"28 Sep 2020, 01:58:47 PM"
21654.55,"28 Sep 2020, 01:58:48 PM"
21657.35,"28 Sep 2020, 01:58:49 PM"
21656.90,"28 Sep 2020, 01:58:50 PM"
21655.10,"28 Sep 2020, 01:58:51 PM"
21654.05,"28 Sep 2020, 01:58:52 PM"
21654.50,"28 Sep 2020, 01:58:53 PM"
21656.80,"28 Sep 2020, 01:58:54 PM"
21660.25,"28 Sep 2020, 01:58:55 PM"
21662.25,"28 Sep 2020, 01:58:56 PM"
21680.15,"28 Sep 2020, 01:58:57 PM"
21674.55,"28 Sep 2020, 01:58:58 PM"
21672.35,"28 Sep 2020, 01:58:59 PM"
21672.60,"28 Sep 2020, 01:59:00 PM"
21672.60,"28 Sep 2020, 01:59:01 PM"
